date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-05,2026-07-28,83.0,CE,0,0,0,10.7
2026-06-05,2026-07-28,83.0,PE,0,0,0,2.18
2026-06-05,2026-07-28,84.0,CE,0,0,0,11.41
2026-06-05,2026-07-28,84.0,PE,0,0,0,3.31
2026-06-05,2026-07-28,85.0,CE,81000,33750,5,9.05
2026-06-05,2026-07-28,85.0,PE,661500,229500,43,1.5
2026-06-05,2026-07-28,86.0,CE,0,0,0,10.17
2026-06-05,2026-07-28,86.0,PE,0,0,0,4.04
2026-06-05,2026-07-28,87.0,CE,0,0,0,8.1
2026-06-05,2026-07-28,87.0,PE,0,0,0,3.54
2026-06-05,2026-07-28,88.0,CE,27000,6750,2,7.0
2026-06-05,2026-07-28,88.0,PE,0,0,0,4.86
2026-06-05,2026-07-28,89.0,CE,13500,0,0,4.45
2026-06-05,2026-07-28,89.0,PE,0,0,0,4.39
2026-06-05,2026-07-28,90.0,CE,155250,0,0,9.0
2026-06-05,2026-07-28,90.0,PE,452250,87750,34,2.65
2026-06-05,2026-07-28,91.0,CE,0,0,0,5.96
2026-06-05,2026-07-28,91.0,PE,6750,0,0,2.0
2026-06-05,2026-07-28,92.0,CE,0,0,0,7.0
2026-06-05,2026-07-28,92.0,PE,0,0,0,6.78
2026-06-05,2026-07-28,93.0,CE,0,0,0,5.05
2026-06-05,2026-07-28,93.0,PE,6750,6750,1,4.07
2026-06-05,2026-07-28,94.0,CE,27000,0,0,2.78
2026-06-05,2026-07-28,94.0,PE,0,0,0,7.87
2026-06-05,2026-07-28,95.0,CE,283500,54000,55,3.8
2026-06-05,2026-07-28,95.0,PE,6750,0,0,3.25
2026-06-05,2026-07-28,96.0,CE,60750,0,3,2.88
2026-06-05,2026-07-28,96.0,PE,6750,0,0,4.25
2026-06-05,2026-07-28,97.0,CE,27000,13500,3,3.05
2026-06-05,2026-07-28,97.0,PE,0,0,0,8.89
2026-06-05,2026-07-28,98.0,CE,33750,6750,3,2.65
2026-06-05,2026-07-28,98.0,PE,0,0,0,10.31
2026-06-05,2026-07-28,99.0,CE,6750,0,0,3.36
2026-06-05,2026-07-28,99.0,PE,0,0,0,10.26
2026-06-05,2026-07-28,100.0,CE,2639250,297000,155,1.91
2026-06-05,2026-07-28,100.0,PE,425250,0,0,7.0
2026-06-05,2026-07-28,101.0,CE,1680750,0,11,1.68
2026-06-05,2026-07-28,101.0,PE,168750,0,0,7.12
2026-06-05,2026-07-28,102.0,CE,2166750,-6750,15,1.26
2026-06-05,2026-07-28,102.0,PE,0,0,0,13.07
2026-06-05,2026-07-28,103.0,CE,1329750,0,17,1.17
2026-06-05,2026-07-28,103.0,PE,20250,0,0,8.56
2026-06-05,2026-07-28,104.0,CE,2571750,-33750,57,1.02
2026-06-05,2026-07-28,104.0,PE,0,0,0,14.55
2026-06-05,2026-07-28,105.0,CE,1923750,121500,84,0.99
2026-06-05,2026-07-28,105.0,PE,0,0,0,14.87
2026-06-05,2026-07-28,106.0,CE,0,0,0,2.51
2026-06-05,2026-07-28,106.0,PE,20250,20250,3,13.98
2026-06-05,2026-07-28,107.0,CE,0,0,0,1.31
2026-06-05,2026-07-28,107.0,PE,0,0,0,16.54
2026-06-05,2026-07-28,108.0,CE,0,0,0,2.13
2026-06-05,2026-07-28,108.0,PE,0,0,0,17.68
2026-06-05,2026-07-28,109.0,CE,0,0,0,1.05
2026-06-05,2026-07-28,109.0,PE,0,0,0,18.26
2026-06-05,2026-07-28,110.0,CE,67500,67500,19,0.6
2026-06-05,2026-07-28,110.0,PE,0,0,0,19.33
2026-06-05,2026-08-25,74.0,CE,0,0,0,18.7
2026-06-05,2026-08-25,74.0,PE,0,0,0,0.94
2026-06-05,2026-08-25,76.0,CE,0,0,0,17.05
2026-06-05,2026-08-25,76.0,PE,0,0,0,1.26
2026-06-05,2026-08-25,78.0,CE,0,0,0,15.47
2026-06-05,2026-08-25,78.0,PE,0,0,0,1.65
2026-06-05,2026-08-25,80.0,CE,0,0,0,13.97
2026-06-05,2026-08-25,80.0,PE,0,0,0,2.12
2026-06-05,2026-08-25,82.0,CE,0,0,0,12.55
2026-06-05,2026-08-25,82.0,PE,0,0,0,2.67
2026-06-05,2026-08-25,84.0,CE,0,0,0,11.21
2026-06-05,2026-08-25,84.0,PE,0,0,0,3.3
2026-06-05,2026-08-25,86.0,CE,0,0,0,9.98
2026-06-05,2026-08-25,86.0,PE,0,0,0,4.04
2026-06-05,2026-08-25,88.0,CE,0,0,0,8.83
2026-06-05,2026-08-25,88.0,PE,0,0,0,4.86
2026-06-05,2026-08-25,90.0,CE,0,0,0,7.78
2026-06-05,2026-08-25,90.0,PE,0,0,0,5.78
2026-06-05,2026-08-25,92.0,CE,0,0,0,6.82
2026-06-05,2026-08-25,92.0,PE,0,0,0,6.79
2026-06-05,2026-08-25,94.0,CE,0,0,0,5.96
2026-06-05,2026-08-25,94.0,PE,0,0,0,7.9
2026-06-05,2026-08-25,96.0,CE,0,0,0,5.17
2026-06-05,2026-08-25,96.0,PE,0,0,0,9.09
2026-06-05,2026-08-25,98.0,CE,0,0,0,4.48
2026-06-05,2026-08-25,98.0,PE,0,0,0,10.36
2026-06-05,2026-08-25,100.0,CE,0,0,0,3.85
2026-06-05,2026-08-25,100.0,PE,0,0,0,11.71
2026-06-05,2026-08-25,102.0,CE,0,0,0,3.31
2026-06-05,2026-08-25,102.0,PE,0,0,0,13.13
2026-06-05,2026-08-25,104.0,CE,0,0,0,2.83
2026-06-05,2026-08-25,104.0,PE,0,0,0,14.62
2026-06-05,2026-08-25,106.0,CE,0,0,0,2.41
2026-06-05,2026-08-25,106.0,PE,0,0,0,16.17
2026-06-05,2026-08-25,108.0,CE,0,0,0,2.04
2026-06-05,2026-08-25,108.0,PE,0,0,0,17.77
2026-06-05,2026-08-25,110.0,CE,0,0,0,1.72
2026-06-05,2026-08-25,110.0,PE,0,0,0,19.43
2026-06-08,2026-06-30,74.0,CE,735750,0,0,18.95
2026-06-08,2026-06-30,74.0,PE,243000,-6750,1,0.1
2026-06-08,2026-06-30,75.0,CE,0,0,0,17.27
2026-06-08,2026-06-30,75.0,PE,0,0,0,0.62
2026-06-08,2026-06-30,76.0,CE,128250,0,4,15.57
2026-06-08,2026-06-30,76.0,PE,391500,40500,7,0.12
2026-06-08,2026-06-30,77.0,CE,0,0,0,15.55
2026-06-08,2026-06-30,77.0,PE,0,0,0,0.89
2026-06-08,2026-06-30,78.0,CE,33750,0,0,15.47
2026-06-08,2026-06-30,78.0,PE,945000,47250,39,0.19
2026-06-08,2026-06-30,79.0,CE,0,0,0,13.91
2026-06-08,2026-06-30,79.0,PE,0,0,0,1.23
2026-06-08,2026-06-30,80.0,CE,1134000,-13500,5,10.01
2026-06-08,2026-06-30,80.0,PE,4144500,-141750,201,0.3
2026-06-08,2026-06-30,81.0,CE,141750,0,0,13.27
2026-06-08,2026-06-30,81.0,PE,1134000,6750,79,0.39
2026-06-08,2026-06-30,82.0,CE,114750,6750,1,9.5
2026-06-08,2026-06-30,82.0,PE,695250,27000,95,0.48
2026-06-08,2026-06-30,83.0,CE,81000,0,2,9.0
