date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-07-28,137.5,CE,0,0,0,26.9
2026-06-08,2026-07-28,137.5,PE,0,0,0,2.45
2026-06-08,2026-07-28,140.0,CE,65000,50000,18,9.33
2026-06-08,2026-07-28,140.0,PE,1750000,10000,36,6.24
2026-06-08,2026-07-28,142.5,CE,0,0,0,23.09
2026-06-08,2026-07-28,142.5,PE,0,0,0,3.59
2026-06-08,2026-07-28,145.0,CE,155000,90000,29,6.9
2026-06-08,2026-07-28,145.0,PE,240000,20000,26,8.51
2026-06-08,2026-07-28,147.5,CE,30000,0,0,6.61
2026-06-08,2026-07-28,147.5,PE,5000,0,0,5.02
2026-06-08,2026-07-28,150.0,CE,435000,35000,56,4.94
2026-06-08,2026-07-28,150.0,PE,1880000,15000,24,12.2
2026-06-08,2026-07-28,152.5,CE,0,0,0,16.42
2026-06-08,2026-07-28,152.5,PE,0,0,0,6.81
2026-06-08,2026-07-28,155.0,CE,135000,10000,15,3.59
2026-06-08,2026-07-28,155.0,PE,215000,0,0,12.4
2026-06-08,2026-07-28,157.5,CE,0,0,0,13.61
2026-06-08,2026-07-28,157.5,PE,0,0,0,8.95
2026-06-08,2026-07-28,160.0,CE,790000,165000,100,2.66
2026-06-08,2026-07-28,160.0,PE,130000,0,0,16.06
2026-06-08,2026-07-28,162.5,CE,0,0,0,11.15
2026-06-08,2026-07-28,162.5,PE,0,0,0,11.45
2026-06-08,2026-07-28,165.0,CE,170000,75000,23,1.97
2026-06-08,2026-07-28,165.0,PE,30000,0,0,21.6
2026-06-08,2026-07-28,167.5,CE,0,0,0,9.04
2026-06-08,2026-07-28,167.5,PE,0,0,0,14.29
2026-06-08,2026-07-28,170.0,CE,1025000,110000,69,1.45
2026-06-08,2026-07-28,170.0,PE,95000,15000,3,26.93
2026-06-08,2026-07-28,172.5,CE,0,0,0,7.25
2026-06-08,2026-07-28,172.5,PE,0,0,0,17.44
2026-06-08,2026-07-28,175.0,CE,25000,0,0,1.55
2026-06-08,2026-07-28,175.0,PE,0,0,0,16.96
2026-06-08,2026-07-28,177.5,CE,5000,0,0,2.47
2026-06-08,2026-07-28,177.5,PE,0,0,0,20.9
2026-06-08,2026-07-28,180.0,CE,875000,235000,98,0.89
2026-06-08,2026-07-28,180.0,PE,25000,0,0,34.97
2026-06-08,2026-07-28,185.0,CE,5000,0,0,1.1
2026-06-08,2026-07-28,185.0,PE,20000,0,0,37.21
2026-06-08,2026-07-28,190.0,CE,800000,0,0,0.72
2026-06-08,2026-07-28,190.0,PE,15000,0,0,30.0
2026-06-08,2026-07-28,200.0,CE,950000,65000,31,0.38
2026-06-08,2026-07-28,200.0,PE,5000,0,0,34.5
2026-06-08,2026-08-25,110.0,CE,0,0,0,52.52
2026-06-08,2026-08-25,110.0,PE,0,0,0,0.35
2026-06-08,2026-08-25,120.0,CE,0,0,0,43.29
2026-06-08,2026-08-25,120.0,PE,0,0,0,0.98
2026-06-08,2026-08-25,130.0,CE,0,0,0,34.7
2026-06-08,2026-08-25,130.0,PE,5000,0,0,2.5
2026-06-08,2026-08-25,135.0,CE,0,0,0,30.72
2026-06-08,2026-08-25,135.0,PE,0,0,0,3.18
2026-06-08,2026-08-25,140.0,CE,0,0,0,27.0
2026-06-08,2026-08-25,140.0,PE,0,0,0,4.39
2026-06-08,2026-08-25,145.0,CE,5000,0,0,11.2
2026-06-08,2026-08-25,145.0,PE,0,0,0,5.86
2026-06-08,2026-08-25,150.0,CE,0,0,0,20.38
2026-06-08,2026-08-25,150.0,PE,25000,0,0,12.0
2026-06-08,2026-08-25,155.0,CE,0,0,0,17.51
2026-06-08,2026-08-25,155.0,PE,0,0,0,9.68
2026-06-08,2026-08-25,160.0,CE,0,0,0,14.94
2026-06-08,2026-08-25,160.0,PE,0,0,0,12.04
2026-06-08,2026-08-25,165.0,CE,0,0,0,12.66
2026-06-08,2026-08-25,165.0,PE,0,0,0,14.68
2026-06-08,2026-08-25,170.0,CE,0,0,0,10.66
2026-06-08,2026-08-25,170.0,PE,0,0,0,17.6
2026-06-08,2026-08-25,175.0,CE,0,0,0,8.91
2026-06-08,2026-08-25,175.0,PE,0,0,0,20.79
2026-06-08,2026-08-25,180.0,CE,0,0,0,7.41
2026-06-08,2026-08-25,180.0,PE,0,0,0,24.21
2026-06-08,2026-08-25,190.0,CE,0,0,0,5.04
2026-06-08,2026-08-25,190.0,PE,0,0,0,31.69
2026-06-09,2026-06-30,115.0,CE,0,0,0,41.82
2026-06-09,2026-06-30,115.0,PE,0,0,0,0.63
2026-06-09,2026-06-30,120.0,CE,40000,10000,8,25.0
2026-06-09,2026-06-30,120.0,PE,1540000,-35000,101,0.14
2026-06-09,2026-06-30,122.5,CE,0,0,0,46.57
2026-06-09,2026-06-30,122.5,PE,0,0,0,0.33
2026-06-09,2026-06-30,125.0,CE,665000,-5000,42,19.93
2026-06-09,2026-06-30,125.0,PE,1650000,360000,274,0.32
2026-06-09,2026-06-30,127.5,CE,0,0,0,41.88
2026-06-09,2026-06-30,127.5,PE,400000,340000,112,0.47
2026-06-09,2026-06-30,130.0,CE,415000,65000,22,15.38
2026-06-09,2026-06-30,130.0,PE,4210000,-395000,677,0.69
2026-06-09,2026-06-30,132.5,CE,25000,0,0,15.56
2026-06-09,2026-06-30,132.5,PE,1045000,-5000,206,1.01
2026-06-09,2026-06-30,135.0,CE,955000,45000,33,11.41
2026-06-09,2026-06-30,135.0,PE,3830000,325000,584,1.42
2026-06-09,2026-06-30,137.5,CE,255000,65000,28,9.45
2026-06-09,2026-06-30,137.5,PE,1635000,455000,377,1.99
2026-06-09,2026-06-30,140.0,CE,2695000,-210000,1132,7.68
2026-06-09,2026-06-30,140.0,PE,7875000,305000,1256,2.74
2026-06-09,2026-06-30,142.5,CE,2095000,-245000,912,6.16
2026-06-09,2026-06-30,142.5,PE,3135000,510000,407,3.74
2026-06-09,2026-06-30,145.0,CE,17140000,9665000,5580,4.92
2026-06-09,2026-06-30,145.0,PE,6780000,495000,1111,4.9
2026-06-09,2026-06-30,147.5,CE,2520000,-430000,825,3.8
2026-06-09,2026-06-30,147.5,PE,2400000,55000,118,6.27
2026-06-09,2026-06-30,150.0,CE,11595000,-995000,3063,2.9
2026-06-09,2026-06-30,150.0,PE,8980000,0,192,7.98
2026-06-09,2026-06-30,152.5,CE,3390000,620000,534,2.21
2026-06-09,2026-06-30,152.5,PE,1200000,-15000,12,9.52
2026-06-09,2026-06-30,155.0,CE,12050000,5000,1733,1.7
2026-06-09,2026-06-30,155.0,PE,4860000,35000,38,11.73
2026-06-09,2026-06-30,157.5,CE,3870000,100000,551,1.31
2026-06-09,2026-06-30,157.5,PE,1640000,0,0,16.37
2026-06-09,2026-06-30,160.0,CE,25325000,455000,2512,1.04
2026-06-09,2026-06-30,160.0,PE,10755000,565000,147,16.17
2026-06-09,2026-06-30,162.5,CE,7920000,1225000,767,0.84
2026-06-09,2026-06-30,162.5,PE,2045000,-20000,12,18.83
2026-06-09,2026-06-30,165.0,CE,22360000,575000,920,0.68
2026-06-09,2026-06-30,165.0,PE,6050000,40000,23,20.49
2026-06-09,2026-06-30,167.5,CE,2850000,25000,79,0.54
2026-06-09,2026-06-30,167.5,PE,1090000,0,0,22.2
2026-06-09,2026-06-30,170.0,CE,22505000,-410000,1193,0.45
2026-06-09,2026-06-30,170.0,PE,3290000,-5000,5,25.56
2026-06-09,2026-06-30,172.5,CE,1755000,15000,67,0.37
2026-06-09,2026-06-30,172.5,PE,640000,0,0,30.99
2026-06-09,2026-06-30,175.0,CE,11240000,-415000,897,0.3
2026-06-09,2026-06-30,175.0,PE,495000,0,0,33.48
2026-06-09,2026-06-30,177.5,CE,620000,-10000,7,0.24
2026-06-09,2026-06-30,177.5,PE,35000,0,0,18.24
2026-06-09,2026-06-30,180.0,CE,10690000,155000,859,0.21
2026-06-09,2026-06-30,180.0,PE,2045000,0,3,35.0
2026-06-09,2026-06-30,182.5,CE,445000,25000,27,0.19
2026-06-09,2026-06-30,182.5,PE,50000,0,0,34.0
2026-06-09,2026-06-30,185.0,CE,2195000,-205000,164,0.16
2026-06-09,2026-06-30,185.0,PE,235000,0,0,43.0
2026-06-09,2026-06-30,187.5,CE,355000,0,0,0.16
2026-06-09,2026-06-30,187.5,PE,15000,0,0,28.5
2026-06-09,2026-06-30,190.0,CE,5860000,-60000,142,0.13
2026-06-09,2026-06-30,190.0,PE,725000,0,0,42.28
2026-06-09,2026-06-30,195.0,CE,1705000,-155000,68,0.11
2026-06-09,2026-06-30,195.0,PE,1030000,0,0,49.57
2026-06-09,2026-06-30,210.0,CE,3270000,-70000,47,0.07
2026-06-09,2026-06-30,210.0,PE,4290000,-30000,8,64.95
2026-06-09,2026-07-28,115.0,CE,0,0,0,49.13
2026-06-09,2026-07-28,115.0,PE,0,0,0,0.47
2026-06-09,2026-07-28,120.0,CE,5000,0,0,27.5
2026-06-09,2026-07-28,120.0,PE,150000,10000,6,0.72
2026-06-09,2026-07-28,122.5,CE,0,0,0,39.88
2026-06-09,2026-07-28,122.5,PE,10000,10000,2,0.98
2026-06-09,2026-07-28,125.0,CE,15000,0,0,20.01
2026-06-09,2026-07-28,125.0,PE,0,0,0,1.0
2026-06-09,2026-07-28,127.5,CE,15000,0,0,17.99
2026-06-09,2026-07-28,127.5,PE,20000,20000,5,1.75
2026-06-09,2026-07-28,130.0,CE,35000,0,0,15.99
2026-06-09,2026-07-28,130.0,PE,890000,75000,53,1.91
2026-06-09,2026-07-28,132.5,CE,5000,5000,1,16.0
2026-06-09,2026-07-28,132.5,PE,0,0,0,1.61
2026-06-09,2026-07-28,135.0,CE,0,0,0,13.75
2026-06-09,2026-07-28,135.0,PE,40000,0,0,4.3
2026-06-09,2026-07-28,137.5,CE,0,0,0,26.9
2026-06-09,2026-07-28,137.5,PE,0,0,0,2.45
2026-06-09,2026-07-28,140.0,CE,90000,25000,12,10.5
2026-06-09,2026-07-28,140.0,PE,1680000,-70000,39,4.73
2026-06-09,2026-07-28,142.5,CE,0,0,0,23.09
2026-06-09,2026-07-28,142.5,PE,0,0,0,3.59
2026-06-09,2026-07-28,145.0,CE,170000,15000,20,7.94
2026-06-09,2026-07-28,145.0,PE,235000,-5000,1,7.0
2026-06-09,2026-07-28,147.5,CE,30000,0,0,6.61
2026-06-09,2026-07-28,147.5,PE,5000,0,0,5.02
2026-06-09,2026-07-28,150.0,CE,540000,105000,78,5.69
2026-06-09,2026-07-28,150.0,PE,1870000,-10000,15,9.94
2026-06-09,2026-07-28,152.5,CE,0,0,0,16.42
2026-06-09,2026-07-28,152.5,PE,0,0,0,6.81
2026-06-09,2026-07-28,155.0,CE,160000,25000,19,4.14
2026-06-09,2026-07-28,155.0,PE,220000,5000,9,13.5
2026-06-09,2026-07-28,157.5,CE,5000,5000,1,4.34
2026-06-09,2026-07-28,157.5,PE,0,0,0,8.95
2026-06-09,2026-07-28,160.0,CE,810000,20000,72,2.95
