date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-09,2026-08-25,7600.0,CE,0,0,0,762.9
2026-06-09,2026-08-25,7600.0,PE,0,0,0,938.6
2026-06-09,2026-08-25,7800.0,CE,0,0,0,685.45
2026-06-09,2026-08-25,7800.0,PE,0,0,0,1058.2
2026-06-09,2026-08-25,8000.0,CE,0,0,0,614.7
2026-06-09,2026-08-25,8000.0,PE,0,0,0,1184.5
2026-06-09,2026-08-25,8200.0,CE,0,0,0,550.2
2026-06-09,2026-08-25,8200.0,PE,0,0,0,1317.05
2026-06-09,2026-08-25,8400.0,CE,0,0,0,491.6
2026-06-09,2026-08-25,8400.0,PE,0,0,0,1455.5
2026-06-09,2026-08-25,8800.0,CE,0,0,0,391.0
2026-06-09,2026-08-25,8800.0,PE,0,0,0,1748.95
2026-06-10,2026-06-30,6300.0,PE,8000,0,0,3.35
2026-06-10,2026-06-30,6400.0,CE,100,0,0,1370.0
2026-06-10,2026-06-30,6400.0,PE,9500,0,0,22.5
2026-06-10,2026-06-30,6500.0,CE,700,0,0,1184.1
2026-06-10,2026-06-30,6500.0,PE,61200,0,0,15.3
2026-06-10,2026-06-30,6600.0,CE,100,0,0,825.0
2026-06-10,2026-06-30,6600.0,PE,300,0,0,60.0
2026-06-10,2026-06-30,6700.0,PE,19700,0,0,45.0
2026-06-10,2026-06-30,6800.0,CE,100,0,0,773.45
2026-06-10,2026-06-30,6800.0,PE,18700,0,0,53.15
2026-06-10,2026-06-30,6900.0,CE,0,0,0,1558.55
2026-06-10,2026-06-30,6900.0,PE,179400,0,0,30.2
2026-06-10,2026-06-30,7000.0,CE,73900,0,0,899.3
2026-06-10,2026-06-30,7000.0,PE,498600,-100,6,47.15
2026-06-10,2026-06-30,7100.0,CE,7300,0,0,650.0
2026-06-10,2026-06-30,7100.0,PE,61500,0,1,98.0
2026-06-10,2026-06-30,7200.0,CE,55300,0,0,630.0
2026-06-10,2026-06-30,7200.0,PE,76700,0,0,86.8
2026-06-10,2026-06-30,7300.0,CE,14800,0,0,530.0
2026-06-10,2026-06-30,7300.0,PE,43000,0,0,78.1
2026-06-10,2026-06-30,7400.0,CE,34100,0,4,487.85
2026-06-10,2026-06-30,7400.0,PE,40300,-300,3,152.5
2026-06-10,2026-06-30,7500.0,CE,121900,0,0,375.05
2026-06-10,2026-06-30,7500.0,PE,72600,-100,2,198.95
2026-06-10,2026-06-30,7600.0,CE,54200,0,2,400.0
2026-06-10,2026-06-30,7600.0,PE,23200,-100,2,249.0
2026-06-10,2026-06-30,7700.0,CE,57600,-300,11,283.0
2026-06-10,2026-06-30,7700.0,PE,28700,0,0,210.0
2026-06-10,2026-06-30,7800.0,CE,79400,-100,8,243.05
2026-06-10,2026-06-30,7800.0,PE,24500,0,0,300.0
2026-06-10,2026-06-30,7900.0,CE,36100,100,3,192.35
2026-06-10,2026-06-30,7900.0,PE,0,0,0,532.1
2026-06-10,2026-06-30,8000.0,CE,527500,-6500,121,164.65
2026-06-10,2026-06-30,8000.0,PE,29200,0,0,400.0
2026-06-10,2026-06-30,8100.0,CE,26300,-100,1,142.5
2026-06-10,2026-06-30,8100.0,PE,100,0,0,474.85
2026-06-10,2026-06-30,8200.0,CE,85500,100,4,127.8
2026-06-10,2026-06-30,8200.0,PE,2400,0,0,657.8
2026-06-10,2026-06-30,8300.0,CE,77300,0,0,148.0
2026-06-10,2026-06-30,8300.0,PE,2200,0,0,865.0
2026-06-10,2026-06-30,8400.0,CE,31700,0,0,132.0
2026-06-10,2026-06-30,8400.0,PE,1000,0,1,666.0
2026-06-10,2026-06-30,8500.0,CE,254700,-1500,18,80.0
2026-06-10,2026-06-30,8500.0,PE,5800,0,0,904.75
2026-06-10,2026-06-30,8600.0,CE,43000,0,0,65.25
2026-06-10,2026-06-30,8600.0,PE,0,0,0,1774.95
2026-06-10,2026-06-30,8800.0,CE,56200,0,0,80.35
2026-06-10,2026-06-30,8800.0,PE,1100,0,0,1336.0
2026-06-10,2026-06-30,8900.0,CE,4800,0,0,58.0
2026-06-10,2026-06-30,9000.0,CE,77100,-300,3,31.2
2026-06-10,2026-06-30,9000.0,PE,900,0,0,1490.0
2026-06-10,2026-06-30,9200.0,CE,600,0,0,125.0
2026-06-10,2026-06-30,9300.0,CE,13500,0,0,50.0
2026-06-10,2026-06-30,9400.0,PE,600,0,0,1948.0
2026-06-10,2026-06-30,9500.0,CE,3000,0,0,20.9
