date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-05,2026-07-28,1660.0,PE,0,0,0,48.4
2026-06-05,2026-07-28,1680.0,CE,0,0,0,121.4
2026-06-05,2026-07-28,1680.0,PE,0,0,0,139.65
2026-06-05,2026-07-28,1700.0,CE,0,0,0,190.0
2026-06-05,2026-07-28,1700.0,PE,0,0,0,61.4
2026-06-05,2026-07-28,1720.0,CE,0,0,0,105.0
2026-06-05,2026-07-28,1720.0,PE,475,0,0,100.0
2026-06-05,2026-07-28,1740.0,CE,0,0,0,165.65
2026-06-05,2026-07-28,1740.0,PE,0,0,0,76.6
2026-06-05,2026-07-28,1760.0,CE,2850,0,1,112.0
2026-06-05,2026-07-28,1760.0,PE,7600,475,3,40.25
2026-06-05,2026-07-28,1780.0,CE,0,0,0,143.4
2026-06-05,2026-07-28,1780.0,PE,0,0,0,93.95
2026-06-05,2026-07-28,1800.0,CE,82650,2375,29,92.1
2026-06-05,2026-07-28,1800.0,PE,87400,6175,44,54.0
2026-06-05,2026-07-28,1820.0,CE,0,0,0,123.3
2026-06-05,2026-07-28,1820.0,PE,0,0,0,113.45
2026-06-05,2026-07-28,1840.0,CE,3325,475,2,62.8
2026-06-05,2026-07-28,1840.0,PE,0,0,0,242.1
2026-06-05,2026-07-28,1860.0,CE,19475,7125,19,59.0
2026-06-05,2026-07-28,1860.0,PE,0,0,0,135.05
2026-06-05,2026-07-28,1880.0,CE,0,0,0,56.25
2026-06-05,2026-07-28,1880.0,PE,0,0,0,271.7
2026-06-05,2026-07-28,1900.0,CE,0,0,0,89.4
2026-06-05,2026-07-28,1900.0,PE,0,0,0,158.7
2026-06-05,2026-07-28,1920.0,CE,0,0,0,47.65
2026-06-05,2026-07-28,1920.0,PE,0,0,0,302.5
2026-06-05,2026-07-28,1940.0,CE,0,0,0,75.35
2026-06-05,2026-07-28,1940.0,PE,0,0,0,184.25
2026-06-05,2026-07-28,1960.0,CE,0,0,0,40.1
2026-06-05,2026-07-28,1960.0,PE,0,0,0,334.4
2026-06-05,2026-07-28,2000.0,CE,51775,-7125,80,20.15
2026-06-05,2026-07-28,2000.0,PE,1425,0,0,195.0
2026-06-05,2026-07-28,2040.0,CE,9975,0,2,14.0
2026-06-05,2026-07-28,2040.0,PE,0,0,0,381.85
2026-06-05,2026-08-25,1520.0,CE,0,0,0,342.75
2026-06-05,2026-08-25,1520.0,PE,0,0,0,29.1
2026-06-05,2026-08-25,1600.0,CE,0,0,0,282.3
2026-06-05,2026-08-25,1600.0,PE,0,0,0,47.45
2026-06-05,2026-08-25,1680.0,CE,0,0,0,228.25
2026-06-05,2026-08-25,1680.0,PE,0,0,0,72.25
2026-06-05,2026-08-25,1720.0,CE,0,0,0,203.95
2026-06-05,2026-08-25,1720.0,PE,0,0,0,87.35
2026-06-05,2026-08-25,1760.0,CE,0,0,0,181.45
2026-06-05,2026-08-25,1760.0,PE,0,0,0,104.25
2026-06-05,2026-08-25,1800.0,CE,475,0,0,100.0
2026-06-05,2026-08-25,1800.0,PE,950,0,0,80.0
2026-06-05,2026-08-25,1840.0,CE,0,0,0,141.75
2026-06-05,2026-08-25,1840.0,PE,0,0,0,143.4
2026-06-05,2026-08-25,1880.0,CE,0,0,0,124.55
2026-06-05,2026-08-25,1880.0,PE,0,0,0,165.55
2026-06-05,2026-08-25,1920.0,CE,0,0,0,108.95
2026-06-05,2026-08-25,1920.0,PE,0,0,0,189.4
2026-06-05,2026-08-25,1960.0,CE,0,0,0,94.95
2026-06-05,2026-08-25,1960.0,PE,0,0,0,214.8
2026-06-05,2026-08-25,2000.0,CE,0,0,0,82.45
2026-06-05,2026-08-25,2000.0,PE,0,0,0,241.7
2026-06-05,2026-08-25,2080.0,CE,0,0,0,61.55
2026-06-05,2026-08-25,2080.0,PE,0,0,0,299.6
2026-06-08,2026-06-30,1440.0,CE,4275,0,0,380.0
2026-06-08,2026-06-30,1440.0,PE,33250,-950,367,1.2
2026-06-08,2026-06-30,1480.0,CE,475,0,0,325.0
2026-06-08,2026-06-30,1480.0,PE,47975,-8075,290,1.45
2026-06-08,2026-06-30,1500.0,PE,102125,-10450,82,1.6
2026-06-08,2026-06-30,1520.0,CE,5225,0,0,296.0
2026-06-08,2026-06-30,1520.0,PE,9975,0,1,1.85
