date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-11,2026-08-25,230.0,PE,3550,0,0,15.0
2026-06-11,2026-08-25,235.0,CE,0,0,0,31.92
2026-06-11,2026-08-25,235.0,PE,0,0,0,18.91
2026-06-11,2026-08-25,240.0,CE,0,0,0,29.38
2026-06-11,2026-08-25,240.0,PE,0,0,0,21.31
2026-06-11,2026-08-25,245.0,CE,0,0,0,27.0
2026-06-11,2026-08-25,245.0,PE,0,0,0,23.85
2026-06-11,2026-08-25,250.0,CE,0,0,0,24.78
2026-06-11,2026-08-25,250.0,PE,0,0,0,26.55
2026-06-11,2026-08-25,255.0,CE,0,0,0,22.7
2026-06-11,2026-08-25,255.0,PE,0,0,0,29.4
2026-06-11,2026-08-25,260.0,CE,0,0,0,20.76
2026-06-11,2026-08-25,260.0,PE,0,0,0,32.39
2026-06-11,2026-08-25,265.0,CE,0,0,0,18.96
2026-06-11,2026-08-25,265.0,PE,0,0,0,35.52
2026-06-11,2026-08-25,270.0,CE,0,0,0,17.29
2026-06-11,2026-08-25,270.0,PE,0,0,0,38.77
2026-06-12,2026-06-30,180.0,CE,10650,0,0,41.5
2026-06-12,2026-06-30,180.0,PE,717100,134900,143,0.16
2026-06-12,2026-06-30,185.0,CE,3550,0,0,37.0
2026-06-12,2026-06-30,190.0,CE,10650,0,0,35.2
2026-06-12,2026-06-30,190.0,PE,404700,-28400,147,0.41
2026-06-12,2026-06-30,195.0,CE,10650,0,0,38.0
2026-06-12,2026-06-30,195.0,PE,294650,-7100,108,0.62
2026-06-12,2026-06-30,200.0,CE,248500,0,61,25.13
2026-06-12,2026-06-30,200.0,PE,2747700,-248500,541,1.04
2026-06-12,2026-06-30,202.5,CE,0,0,0,43.55
2026-06-12,2026-06-30,202.5,PE,134900,106500,72,1.32
2026-06-12,2026-06-30,205.0,CE,3550,0,0,27.25
2026-06-12,2026-06-30,205.0,PE,1065000,46150,385,1.64
2026-06-12,2026-06-30,207.5,CE,0,0,0,28.96
2026-06-12,2026-06-30,207.5,PE,3550,3550,1,1.25
2026-06-12,2026-06-30,210.0,CE,727750,17750,157,17.05
2026-06-12,2026-06-30,210.0,PE,3368950,-42600,745,2.67
2026-06-12,2026-06-30,212.5,CE,0,0,0,24.95
2026-06-12,2026-06-30,212.5,PE,142000,0,108,3.52
2026-06-12,2026-06-30,215.0,CE,248500,-17750,292,13.31
2026-06-12,2026-06-30,215.0,PE,898150,-35500,513,4.03
2026-06-12,2026-06-30,217.5,CE,308850,120700,475,11.52
2026-06-12,2026-06-30,217.5,PE,507650,209450,253,4.95
2026-06-12,2026-06-30,220.0,CE,4256450,-2428200,4261,10.05
2026-06-12,2026-06-30,220.0,PE,5676450,337250,898,5.89
2026-06-12,2026-06-30,222.5,CE,173950,7100,368,8.81
2026-06-12,2026-06-30,222.5,PE,191700,39050,101,6.81
2026-06-12,2026-06-30,225.0,CE,1551350,10650,1347,7.59
2026-06-12,2026-06-30,225.0,PE,1008200,-39050,113,8.32
2026-06-12,2026-06-30,227.5,CE,631900,78100,243,6.68
2026-06-12,2026-06-30,227.5,PE,550250,-216550,92,9.7
2026-06-12,2026-06-30,230.0,CE,5520250,376300,2679,5.62
2026-06-12,2026-06-30,230.0,PE,2701550,-198800,174,11.44
2026-06-12,2026-06-30,232.5,CE,560900,-63900,176,4.97
2026-06-12,2026-06-30,232.5,PE,447300,0,0,19.03
2026-06-12,2026-06-30,235.0,CE,2623450,-85200,621,4.26
2026-06-12,2026-06-30,235.0,PE,930100,-21300,32,15.09
2026-06-12,2026-06-30,237.5,CE,646100,21300,281,3.65
2026-06-12,2026-06-30,237.5,PE,124250,0,0,22.57
2026-06-12,2026-06-30,240.0,CE,5861050,-1221200,1952,3.12
2026-06-12,2026-06-30,240.0,PE,1672050,-63900,49,18.78
2026-06-12,2026-06-30,242.5,CE,518300,78100,91,2.7
2026-06-12,2026-06-30,242.5,PE,436650,-17750,10,20.62
2026-06-12,2026-06-30,245.0,CE,2573750,74550,237,2.38
2026-06-12,2026-06-30,245.0,PE,653200,-28400,12,22.97
2026-06-12,2026-06-30,247.5,CE,859100,156200,109,2.05
2026-06-12,2026-06-30,247.5,PE,557350,0,0,28.0
2026-06-12,2026-06-30,250.0,CE,9428800,78100,1893,1.86
2026-06-12,2026-06-30,250.0,PE,1721750,0,0,33.61
2026-06-12,2026-06-30,252.5,CE,781000,24850,73,1.63
2026-06-12,2026-06-30,252.5,PE,241400,0,0,32.81
2026-06-12,2026-06-30,255.0,CE,1668500,117150,264,1.43
2026-06-12,2026-06-30,255.0,PE,138450,0,0,34.46
2026-06-12,2026-06-30,257.5,CE,248500,42600,54,1.19
2026-06-12,2026-06-30,257.5,PE,0,0,0,40.3
2026-06-12,2026-06-30,260.0,CE,3890800,159750,714,1.13
2026-06-12,2026-06-30,260.0,PE,440200,-21300,16,37.5
2026-06-12,2026-06-30,262.5,CE,145550,-3550,28,0.97
